order_id,order_date,customer_id,product,quantity,price,region
102545,2023-08-09,2417,Mobile,1.0,25672,West
102546,2024-02-16,1438,Monitor,5.0,7244,West
102547,2022-07-01,1745,Laptop,2.0,14237,West
102548,2022-11-27,2462,Laptop,4.0,38101,West
102549,2023-02-21,1303,Mouse,3.0,44964,East
102551,2023-08-01,2652,Keyboard,5.0,41350,East
102552,2024-02-03,2044,Headphones,4.0,4512,West
102553,2022-04-23,2980,Keyboard,5.0,31462,West
102554,2022-05-03,2438,Mobile,1.0,31830,West
102555,2022-10-19,1255,Laptop,4.0,14298,East
102556,2023-09-02,2354,Mouse,1.0,46163,East
102557,2022-10-25,2734,Keyboard,2.0,13501,East
102558,2024-01-07,2463,Headphones,1.0,1132,West
102559,2022-08-07,2368,Laptop,3.0,41748,North
102561,2022-05-27,1099,Headphones,5.0,28604,East
102562,2023-03-29,2429,Keyboard,5.0,19366,North
102563,2022-12-28,2191,Mouse,3.0,47119,West
102564,2023-03-16,2540,Laptop,4.0,36136,East
102566,2023-09-06,2679,Keyboard,1.0,14105,East
102567,2022-01-26,1736,Mouse,1.0,44096,South
102568,2023-08-31,2342,Laptop,4.0,42279,South
102569,2022-11-13,1978,Laptop,1.0,35470,South
102570,2022-08-13,2706,Mobile,1.0,29601,North
102571,2022-03-19,2922,Mobile,3.0,15283,South
102572,2022-12-01,1585,Mobile,2.0,47607,South
102573,2022-11-21,2532,Headphones,2.0,22591,South
102574,2022-03-06,1820,Mobile,1.0,31047,North
102575,2024-05-29,1486,Headphones,4.0,21127,East
102576,2023-12-12,1873,Headphones,4.0,29614,West
102577,2022-02-25,2639,Headphones,1.0,17042,West
102578,2024-04-25,1320,Headphones,2.0,12976,West
102579,2022-04-21,2805,Keyboard,3.0,4155,North
102581,2022-07-23,1713,Laptop,5.0,42877,West
102582,2022-12-08,2059,Laptop,2.0,16828,South
102583,2022-03-12,1957,Laptop,3.0,38820,East
102584,2023-08-17,1000,Laptop,1.0,10541,East
102585,2023-11-15,1354,Headphones,2.0,35225,North
102586,2023-10-17,2835,Headphones,3.0,29146,North
102587,2024-01-14,1159,Monitor,2.0,11024,West
102588,2022-08-22,2563,Headphones,3.0,19361,North
102589,2023-12-17,1376,Mobile,4.0,25841,East
102590,2022-10-28,1288,Keyboard,1.0,28171,South
102591,2022-11-13,1115,Keyboard,5.0,7728,South
102592,2022-01-18,1120,Headphones,1.0,32138,South
102593,2022-12-31,1381,Monitor,5.0,48138,East
102594,2023-01-04,1344,Keyboard,4.0,27438,South
102596,2022-11-18,2989,Mobile,3.0,12203,West
102597,2024-05-12,1247,Monitor,4.0,20931,South
102598,2024-02-13,2767,Mouse,2.0,36442,South
102599,2023-08-29,2106,Headphones,1.0,5959,North
102601,2023-01-09,1350,Keyboard,1.0,34799,East
102602,2022-06-30,1769,Mobile,1.0,12121,East
102603,2022-10-05,1900,Headphones,2.0,22937,North
102604,2024-04-15,2834,Headphones,4.0,5420,North
102605,2023-12-30,2600,Headphones,4.0,4064,East
102606,2023-02-07,2097,Mobile,4.0,31624,South
102607,2024-01-02,1312,Keyboard,5.0,17161,West
102608,2022-05-20,1643,Laptop,1.0,32472,South
102609,2023-07-24,1557,Laptop,4.0,15097,South
102611,2023-11-02,1687,Mouse,1.0,22423,West
102612,2022-08-21,2690,Laptop,5.0,12786,North
102613,2023-10-21,1082,Laptop,1.0,29599,East
102614,2022-12-03,2626,Mobile,2.0,45127,South
102615,2023-11-09,1589,Monitor,1.0,24387,East
102616,2024-05-30,1262,Laptop,4.0,47606,South
102617,2024-05-01,2356,Headphones,5.0,8514,East
102618,2024-02-07,1368,Headphones,1.0,14306,North
102619,2023-12-30,2612,Keyboard,4.0,6683,East
102621,2022-07-24,2510,Mobile,1.0,14798,East
102622,2022-06-06,2244,Headphones,5.0,2260,East
102623,2023-03-20,2141,Keyboard,3.0,24120,West
102624,2022-12-14,1072,Mouse,3.0,44679,East
102626,2022-10-15,2448,Mouse,3.0,12648,East
102627,2022-07-20,2667,Headphones,4.0,27127,South
102628,2022-02-24,1974,Laptop,1.0,6127,West
102629,2023-02-15,2928,Monitor,1.0,28589,North
102630,2023-03-10,2354,Monitor,5.0,9169,North
102631,2023-05-15,2454,Headphones,5.0,7401,West
102632,2022-02-04,2488,Monitor,1.0,9670,North
102633,2024-01-08,2996,Keyboard,2.0,37144,East
102634,2023-03-30,2755,Monitor,2.0,36129,North
102635,2023-08-28,2071,Monitor,1.0,49030,East
102636,2023-11-09,1444,Keyboard,1.0,30752,South
102637,2022-04-06,1553,Mobile,3.0,10728,East
102638,2022-11-13,1991,Laptop,5.0,34928,South
102639,2022-07-15,2815,Laptop,2.0,21070,North
102641,2024-01-01,2433,Mouse,3.0,14006,North
102642,2023-10-22,1255,Mouse,3.0,13266,West
102643,2022-02-22,1746,Monitor,1.0,26475,North
102644,2024-04-02,1923,Monitor,2.0,5310,South
102645,2024-05-13,2572,Keyboard,1.0,12206,East
102646,2022-10-12,1705,Mouse,1.0,13013,North
102647,2022-08-03,1906,Mouse,5.0,31373,North
102648,2022-08-23,2888,Mouse,4.0,18504,West
102649,2023-07-20,2179,Laptop,4.0,21651,South
102650,2022-02-20,1212,Laptop,4.0,36130,West
102651,2022-10-16,2846,Monitor,3.0,10301,East
102652,2024-04-29,2871,Keyboard,2.0,26868,North
102653,2022-06-06,2871,Keyboard,2.0,33891,North
102654,2023-06-05,2036,Headphones,3.0,2448,North
102656,2022-12-08,1856,Monitor,2.0,7402,North
102657,2023-02-23,2773,Keyboard,3.0,18748,East
102658,2023-12-27,1104,Mouse,5.0,7793,North
102659,2022-02-02,2795,Keyboard,5.0,32967,South
102661,2024-06-09,2509,Mobile,1.0,16287,South
102662,2024-03-19,1432,Laptop,1.0,10627,West
102663,2022-06-28,1325,Mobile,3.0,15060,North
102664,2024-05-28,2318,Laptop,1.0,21241,East
102665,2024-04-15,2314,Mouse,4.0,1345,North
102666,2024-03-28,2893,Monitor,3.0,43022,East
102667,2024-05-24,1414,Headphones,5.0,9277,East
102668,2024-05-31,1489,Monitor,5.0,816,West
102669,2023-09-29,1733,Monitor,5.0,753,East
102671,2022-08-16,2191,Mobile,5.0,22950,East
102672,2022-02-23,2524,Keyboard,1.0,29993,West
102673,2022-10-20,1850,Keyboard,4.0,1218,South
102674,2024-02-02,2256,Mobile,2.0,35612,West
102675,2022-01-02,2656,Keyboard,3.0,42699,West
102676,2023-07-14,2172,Keyboard,5.0,35939,West
102677,2024-01-02,1779,Keyboard,4.0,15874,East
102678,2023-09-24,2889,Mobile,4.0,13762,East
102679,2024-04-16,1717,Laptop,4.0,30348,North
102681,2023-08-02,2761,Monitor,4.0,34214,West
102682,2024-05-07,2295,Keyboard,1.0,43954,South
102683,2023-07-30,2896,Mobile,2.0,48908,South
102684,2022-08-28,2405,Mouse,1.0,20813,North
102686,2023-08-01,1394,Laptop,1.0,9769,West
102687,2024-01-29,1032,Mouse,1.0,34008,South
102688,2022-06-06,2140,Headphones,5.0,36898,North
102689,2022-09-01,2009,Mobile,2.0,31683,East
102690,2022-06-06,2682,Mobile,3.0,11582,West
102691,2022-05-04,1440,Laptop,5.0,41053,North
102692,2022-12-11,2311,Laptop,5.0,17159,West
102693,2023-02-13,2947,Headphones,1.0,21376,South
102694,2022-05-16,1336,Laptop,4.0,27242,West
102695,2023-02-25,1402,Keyboard,3.0,31194,North
102696,2024-06-08,2701,Keyboard,4.0,15874,West
102697,2023-12-16,1450,Keyboard,5.0,30397,North
102698,2023-10-03,1767,Laptop,3.0,11066,East
102699,2022-10-13,1468,Keyboard,3.0,8438,North
102701,2022-07-09,1753,Monitor,3.0,46791,South
102702,2022-08-12,2266,Headphones,3.0,42650,East
102703,2024-02-01,1234,Mouse,2.0,20723,West
102704,2024-02-29,1784,Monitor,5.0,13355,North
102705,2022-12-20,1692,Mobile,1.0,9652,East
102706,2022-09-01,2708,Laptop,4.0,20544,South
102707,2022-07-10,2576,Headphones,4.0,30936,East
102708,2022-07-02,1754,Mobile,3.0,27809,West
102709,2024-06-17,2924,Mobile,3.0,33168,West
102710,2024-03-01,2350,Headphones,4.0,11425,North
102711,2023-02-24,1793,Mouse,1.0,10278,South
102712,2022-10-18,2223,Monitor,4.0,12420,North
102713,2022-08-27,1760,Keyboard,2.0,31285,West
102714,2022-06-03,1300,Mobile,4.0,17769,West
102716,2022-03-27,2240,Mobile,5.0,20253,East
102717,2023-02-09,2465,Mobile,3.0,11171,West
102718,2023-02-14,2967,Laptop,1.0,22758,North
102719,2023-08-09,1659,Headphones,4.0,37251,East
102721,2022-11-23,1810,Mobile,5.0,31624,East
102722,2022-05-23,1466,Monitor,3.0,22456,North
102723,2024-06-09,2057,Headphones,3.0,28542,West
102724,2023-03-12,1579,Headphones,2.0,3608,North
102725,2023-12-17,2086,Laptop,4.0,45521,East
102726,2023-11-13,2395,Keyboard,5.0,35903,South
102727,2024-05-28,2996,Laptop,4.0,40284,South
102728,2023-01-02,2038,Monitor,5.0,43347,South
102729,2022-02-11,2725,Mobile,4.0,32460,West
102731,2022-05-31,2807,Keyboard,5.0,40395,South
102732,2022-05-23,1957,Mouse,4.0,41174,East
102733,2024-01-26,2893,Mouse,3.0,43841,West
102734,2024-05-31,2905,Headphones,3.0,35424,South
102735,2024-05-25,1641,Laptop,2.0,24382,North
102736,2023-01-28,1603,Mobile,1.0,24120,South
102737,2022-09-17,1447,Mouse,5.0,22892,East
102738,2023-03-28,2341,Monitor,4.0,12014,South
102739,2022-02-04,2051,Mobile,1.0,9420,West
102741,2023-03-26,2441,Mobile,2.0,13551,North
102742,2023-05-14,2063,Mouse,1.0,35832,East
102743,2023-07-29,2688,Monitor,1.0,37446,North
102744,2022-08-21,2648,Headphones,2.0,27099,East
102746,2024-06-17,1101,Headphones,2.0,40972,North
102747,2022-10-14,1829,Laptop,2.0,6737,East
102748,2023-04-21,2330,Headphones,5.0,39133,South
102749,2024-04-17,1911,Monitor,1.0,19729,South
102750,2022-01-20,2119,Laptop,4.0,48241,West
102751,2024-03-14,1822,Mobile,4.0,6957,East
102752,2023-05-12,1346,Headphones,2.0,41916,West
102753,2022-03-03,2264,Headphones,5.0,17135,West
102754,2022-10-05,1446,Headphones,1.0,41170,North
102755,2022-07-11,2535,Mouse,2.0,34029,North
102756,2023-03-23,1974,Keyboard,4.0,49762,West
102757,2022-11-02,1158,Keyboard,1.0,35198,West
102758,2022-07-27,2935,Keyboard,3.0,22399,East
102759,2022-07-25,1391,Keyboard,1.0,10638,West
102761,2023-06-28,1074,Mouse,3.0,40022,East
102762,2023-04-15,1015,Monitor,3.0,12526,East
102763,2023-04-24,2748,Mobile,1.0,30162,South
102764,2023-02-02,1794,Keyboard,1.0,1746,North
102765,2022-05-28,1203,Mobile,1.0,15518,East
102766,2023-03-21,2921,Headphones,3.0,43241,North
102767,2023-04-16,1171,Mouse,2.0,31955,North
102768,2022-12-26,2739,Headphones,1.0,8600,South
102769,2022-06-29,1934,Mobile,2.0,43179,West
102770,2023-01-31,1271,Keyboard,3.0,27922,East
102771,2023-06-10,2737,Monitor,4.0,2793,North
102772,2022-11-22,1388,Monitor,1.0,20627,South
102773,2022-08-06,1434,Laptop,5.0,33292,East
102774,2024-05-09,1626,Laptop,1.0,10515,South
102776,2023-11-25,1621,Keyboard,4.0,21694,West
102777,2023-08-23,2762,Headphones,1.0,7107,North
102778,2022-09-04,1369,Mobile,4.0,47970,West
102779,2023-05-11,1625,Laptop,4.0,7268,East
102781,2022-11-25,2677,Monitor,5.0,32308,East
102782,2024-04-11,2898,Mouse,5.0,21405,North
102783,2022-02-05,1502,Headphones,4.0,40155,South
102784,2023-04-28,1173,Keyboard,3.0,45274,South
102785,2024-05-14,1769,Headphones,3.0,37116,East
102786,2023-03-06,1606,Mouse,1.0,24469,West
102787,2024-01-17,1603,Monitor,4.0,10173,North
102788,2022-07-17,2324,Mobile,5.0,25625,South
102789,2022-11-25,2223,Headphones,2.0,35973,West
102791,2022-12-05,2861,Mobile,1.0,30485,North
102792,2022-09-12,1822,Mouse,5.0,25381,South
102793,2023-03-18,2157,Keyboard,2.0,35556,West
102794,2024-01-08,2160,Mobile,5.0,26940,East
102795,2023-04-03,2143,Mouse,5.0,36167,West
102796,2022-02-16,2692,Mobile,5.0,19578,North
102797,2022-09-11,2305,Mouse,1.0,30935,South
102798,2023-06-29,2088,Headphones,2.0,43313,South
102799,2023-04-29,1848,Headphones,1.0,15811,East
102801,2022-10-05,1116,Mobile,5.0,16963,South
102802,2023-12-16,2722,Monitor,5.0,40442,East
102803,2022-05-19,2730,Mouse,4.0,47957,South
102804,2022-05-23,1616,Laptop,3.0,47352,West
102806,2023-09-25,2633,Mobile,1.0,9792,West
102807,2022-11-30,1963,Keyboard,5.0,16415,North
102808,2023-02-08,1776,Laptop,1.0,9555,North
102809,2024-05-26,2432,Headphones,4.0,14125,East
102810,2024-05-11,1960,Mouse,1.0,49068,West
102811,2022-12-26,2918,Laptop,5.0,38311,North
102812,2022-04-12,2204,Laptop,4.0,21680,East
102813,2022-09-22,1082,Mouse,4.0,9772,West
102814,2023-02-21,2733,Mobile,5.0,34593,North
102815,2023-08-10,2709,Keyboard,5.0,21011,East
102816,2023-01-31,1880,Laptop,3.0,27803,South
102817,2023-04-07,2969,Monitor,3.0,34389,North
102818,2024-02-07,2206,Monitor,2.0,10795,West
102819,2023-02-01,1876,Keyboard,1.0,38687,South
102821,2023-12-25,1887,Headphones,4.0,36595,North
102822,2024-04-13,2277,Monitor,1.0,34403,North
102823,2022-03-12,2197,Keyboard,4.0,2540,North
102824,2024-04-27,1052,Mouse,2.0,27063,South
102825,2023-09-15,1435,Headphones,1.0,24448,South
102826,2024-04-04,2667,Monitor,1.0,27370,East
102827,2023-06-11,2197,Headphones,5.0,4892,North
102828,2023-04-05,2392,Mobile,1.0,19757,North
102829,2023-05-25,1430,Mobile,4.0,12437,South
102830,2024-02-06,2433,Keyboard,4.0,14365,North
102831,2022-01-30,2154,Mouse,1.0,13641,East
102832,2022-06-30,1236,Monitor,4.0,4081,North
102833,2022-04-29,1173,Keyboard,3.0,48870,West
102834,2023-01-06,1201,Mouse,2.0,2406,East
102836,2022-02-21,1455,Mobile,5.0,14059,West
102837,2022-09-16,1954,Headphones,4.0,42384,West
102838,2023-12-18,2201,Headphones,1.0,37142,North
102839,2023-04-02,1449,Mobile,4.0,15893,South
102841,2022-10-18,2870,Mouse,2.0,36435,North
102842,2022-08-04,2145,Laptop,1.0,28574,North
102843,2022-06-19,1235,Mouse,3.0,14000,North
102844,2023-10-31,1367,Headphones,1.0,23616,South
102845,2022-01-15,2843,Monitor,3.0,25931,West
102846,2024-02-14,1096,Laptop,1.0,42486,North
102847,2023-09-05,2527,Headphones,4.0,25491,East
102848,2022-10-30,1826,Headphones,4.0,20914,East
102849,2023-08-15,1029,Monitor,5.0,11642,West
102851,2024-04-02,1185,Keyboard,4.0,4041,South
102852,2023-09-24,1917,Mobile,3.0,23581,South
102853,2022-03-11,2864,Mouse,5.0,14273,South
102854,2022-07-05,1521,Monitor,1.0,27658,East
102855,2022-08-14,1182,Mouse,3.0,32300,North
102856,2022-12-26,1305,Mouse,2.0,25306,West
102857,2022-01-08,1360,Laptop,5.0,14279,South
102858,2024-01-30,1101,Keyboard,1.0,24390,West
102859,2024-04-05,2083,Headphones,5.0,18079,East
102861,2022-04-24,2264,Mobile,2.0,5407,West
102862,2023-01-05,1289,Laptop,1.0,40710,East
102863,2022-02-28,1623,Headphones,3.0,24905,South
102864,2023-09-28,1528,Monitor,1.0,41904,East
102866,2024-05-23,1292,Laptop,5.0,18730,West
102867,2023-01-01,2674,Headphones,4.0,12933,North
102868,2022-05-05,2998,Mouse,1.0,32996,West
102869,2022-10-07,2313,Laptop,5.0,7030,South
102870,2022-07-02,2534,Headphones,4.0,38069,East
102871,2023-06-16,2191,Monitor,1.0,3673,South
102872,2022-04-10,1889,Monitor,3.0,27278,North
102873,2024-02-24,1369,Mouse,5.0,2197,North
102874,2022-08-10,2526,Keyboard,1.0,9314,North
102875,2024-04-12,2752,Laptop,3.0,25097,East
102876,2022-08-24,1972,Mobile,4.0,22909,North
102877,2023-12-22,1119,Mobile,3.0,36461,East
102878,2022-07-03,2111,Headphones,5.0,34233,South
102879,2023-11-10,2027,Headphones,1.0,47785,North
102881,2023-09-12,1736,Mouse,1.0,46757,South
102882,2022-01-08,1340,Keyboard,2.0,9014,North
102883,2024-03-17,1255,Monitor,5.0,23435,East
102884,2022-11-05,1608,Keyboard,3.0,14929,North
102885,2022-09-26,1632,Laptop,2.0,13420,South
102886,2023-09-28,1706,Laptop,4.0,23741,North
102887,2024-04-22,2540,Monitor,1.0,24975,South
102888,2023-04-28,2159,Mouse,3.0,7389,North
102889,2022-01-27,2317,Keyboard,3.0,38076,West
102890,2024-02-27,2057,Headphones,1.0,32705,South
102891,2023-06-20,1627,Keyboard,2.0,20945,South
102892,2024-03-16,1631,Mouse,3.0,6663,West
102893,2022-08-12,2133,Mobile,1.0,22160,East
102894,2024-04-06,1807,Laptop,3.0,10356,South
102896,2022-06-11,1234,Headphones,2.0,21411,North
102897,2022-03-23,1387,Laptop,1.0,34183,West
102898,2023-06-09,1213,Monitor,1.0,39102,West
102899,2023-10-19,2772,Mobile,4.0,20113,North
102901,2022-12-19,2966,Headphones,4.0,25712,North
102902,2023-10-11,2318,Headphones,3.0,20669,East
102903,2022-02-28,2620,Mobile,3.0,35505,West
102904,2024-02-17,1342,Headphones,5.0,11290,West
102905,2024-01-06,2572,Mouse,3.0,28099,West
102906,2023-04-16,2045,Mobile,2.0,13806,North
102907,2024-02-06,1785,Headphones,4.0,4204,West
102908,2023-08-15,1686,Headphones,4.0,49439,West
102909,2022-08-28,1971,Headphones,3.0,13635,South
102911,2022-03-01,2253,Mouse,3.0,41242,East
102912,2023-07-17,1708,Mobile,4.0,48802,North
102913,2023-07-25,2539,Laptop,2.0,30873,West
102914,2024-05-26,1715,Laptop,1.0,44760,South
102915,2024-01-22,2164,Laptop,3.0,19922,South
102916,2023-03-19,1548,Mouse,1.0,31737,North
102917,2023-07-14,2061,Mobile,1.0,2660,North
102918,2024-06-03,1833,Keyboard,2.0,47971,South
102919,2024-06-09,2328,Laptop,2.0,30260,South
102921,2023-08-16,2819,Monitor,4.0,46376,South
102922,2022-06-10,2954,Keyboard,2.0,8716,East
102923,2024-04-14,1133,Laptop,5.0,45428,West
102924,2022-02-10,1995,Keyboard,2.0,15618,East
102926,2023-11-21,1541,Keyboard,1.0,8619,West
102927,2024-04-27,1325,Mouse,1.0,11789,South
102928,2022-04-23,1053,Monitor,2.0,28145,West
102929,2022-08-29,2321,Headphones,1.0,28742,North
102930,2024-02-01,2117,Keyboard,1.0,3108,North
102931,2023-02-05,2574,Mouse,4.0,34890,East
102932,2024-04-13,1143,Keyboard,1.0,34630,South
102933,2024-02-29,2293,Headphones,2.0,6933,South
102934,2024-02-12,1084,Headphones,1.0,22439,East
102935,2022-12-03,2546,Mobile,3.0,648,West
102936,2022-05-19,2241,Mouse,2.0,20573,North
102937,2024-06-06,2523,Monitor,2.0,22908,West
102938,2023-04-05,2150,Mouse,5.0,32795,East
102939,2023-08-15,1550,Mouse,2.0,26776,East
102941,2023-06-25,3000,Mobile,1.0,1823,West
102942,2023-09-17,2983,Laptop,5.0,30267,East
102943,2022-03-06,2122,Mouse,3.0,43832,South
102944,2023-05-07,1056,Headphones,4.0,31903,South
102945,2022-12-10,1192,Mouse,3.0,14804,East
102946,2024-04-09,2078,Keyboard,4.0,1292,East
102947,2023-07-14,1443,Mouse,5.0,24433,North
102948,2022-02-05,1973,Mobile,3.0,7787,East
102949,2023-02-07,2153,Mouse,1.0,8672,North
102950,2023-12-03,1050,Keyboard,4.0,48459,North
102951,2024-02-09,2351,Headphones,3.0,9131,East
102952,2023-09-06,1436,Laptop,1.0,8749,East
102953,2024-01-08,2902,Keyboard,3.0,11866,South
102954,2024-04-05,1124,Mobile,5.0,7209,East
102956,2022-08-05,1620,Monitor,2.0,19844,North
102957,2022-02-04,2443,Mouse,5.0,48484,South
102958,2024-03-07,2496,Monitor,3.0,29597,North
102959,2023-03-20,1778,Mouse,3.0,31108,East
102961,2023-11-02,2330,Mouse,1.0,23301,North
102962,2022-02-03,2190,Headphones,5.0,7521,South
102963,2022-03-24,2131,Mouse,3.0,8614,West
102964,2023-05-06,1066,Keyboard,5.0,541,South
102965,2022-05-05,1460,Keyboard,4.0,940,South
102966,2024-04-29,2073,Laptop,4.0,41781,South
102967,2022-08-23,1869,Mobile,1.0,603,North
102968,2022-08-07,2352,Mobile,2.0,21563,South
102969,2023-09-12,1022,Headphones,3.0,33929,North
102971,2024-05-30,1981,Mouse,5.0,46914,West
102972,2022-11-29,2218,Laptop,4.0,13735,East
102973,2023-12-16,2494,Headphones,3.0,17399,North
102974,2022-10-27,2697,Keyboard,2.0,13786,South
102975,2023-09-21,2019,Keyboard,1.0,15109,East
102976,2023-12-21,2091,Mouse,3.0,21592,South
102977,2022-12-08,1578,Keyboard,1.0,17600,West
102978,2023-02-18,2074,Mouse,5.0,27467,South
102979,2024-06-05,1041,Monitor,3.0,43277,East
102981,2022-04-27,2949,Mouse,1.0,32627,East
102982,2022-06-17,1357,Mouse,2.0,4192,East
102983,2022-04-15,1044,Monitor,1.0,39708,North
102984,2022-10-23,2972,Laptop,1.0,4747,East
102986,2023-12-15,2479,Laptop,1.0,40717,West
102987,2022-09-07,2223,Headphones,2.0,32553,North
102988,2022-08-30,2418,Headphones,1.0,22575,West
102989,2022-04-20,2436,Mouse,2.0,39876,South
102990,2022-08-01,1323,Keyboard,5.0,46620,West
102991,2022-12-21,1889,Laptop,5.0,28001,East
102992,2023-09-02,2576,Keyboard,3.0,1021,North
102993,2024-03-27,1309,Laptop,3.0,3113,North
102994,2024-04-16,2393,Headphones,3.0,18025,West
102995,2023-05-28,2055,Mouse,2.0,14093,South
102996,2022-07-28,1181,Monitor,5.0,29483,North
102997,2023-10-07,1160,Laptop,1.0,44544,North
102998,2023-03-01,2255,Keyboard,4.0,4879,East
102999,2023-09-03,2719,Mobile,3.0,5607,North
103001,2022-07-23,2361,Monitor,3.0,2063,South
103002,2023-11-30,1437,Laptop,1.0,40854,North
103003,2023-06-26,1093,Headphones,4.0,15463,North
103004,2022-05-19,2293,Mobile,3.0,9894,West
103005,2023-10-06,2611,Mouse,5.0,5226,West
103006,2023-12-18,1107,Mouse,1.0,48810,North
103007,2023-10-15,1152,Laptop,5.0,33769,West
103008,2023-12-31,2229,Keyboard,4.0,14821,North
103009,2022-09-20,1177,Mouse,5.0,32035,South
103010,2022-11-10,1955,Mobile,4.0,1221,North
103011,2023-05-19,1684,Mobile,4.0,48329,South
103012,2023-08-31,2457,Monitor,5.0,23253,North
103013,2023-08-19,1199,Mouse,1.0,48400,West
103014,2022-05-18,1293,Headphones,3.0,11593,East
103016,2023-11-14,1069,Keyboard,5.0,21373,East
103017,2024-06-16,2440,Mouse,4.0,19477,West
103018,2023-01-17,1813,Mouse,3.0,41228,West
103019,2023-05-13,1709,Laptop,4.0,37785,North
103021,2023-11-04,2912,Headphones,5.0,43524,North
103022,2024-02-28,2490,Mouse,5.0,3246,East
103023,2024-04-10,1953,Headphones,2.0,34810,South
103024,2024-03-24,1695,Mobile,1.0,19579,North
103025,2023-07-09,1096,Mouse,3.0,23629,South
103026,2023-07-17,1655,Keyboard,2.0,18734,South
103027,2023-10-17,1915,Headphones,1.0,18081,South
103028,2024-01-14,1265,Keyboard,5.0,43439,South
103029,2023-07-30,2090,Headphones,2.0,45269,North
103031,2023-05-31,2074,Mouse,5.0,11303,North
103032,2022-01-28,2774,Mobile,5.0,10776,South
103033,2023-01-14,2106,Mobile,2.0,49372,East
103034,2022-01-18,1607,Keyboard,1.0,12194,South
103035,2022-04-28,2505,Keyboard,1.0,15510,West
103036,2024-04-02,2345,Monitor,5.0,13298,East
103037,2023-12-29,1494,Keyboard,3.0,15223,North
103038,2023-12-02,1624,Keyboard,2.0,48916,West
103039,2022-09-22,1376,Monitor,5.0,38275,East
103041,2022-08-03,2836,Mobile,5.0,9793,West
103042,2022-04-19,1882,Headphones,1.0,8939,South
103043,2022-12-20,1065,Monitor,3.0,34669,South
103044,2022-01-21,2662,Mobile,3.0,5116,East
103046,2022-05-18,1404,Mobile,2.0,15566,North
103047,2022-10-08,1002,Mouse,2.0,35800,West
103048,2023-08-04,2964,Monitor,1.0,20140,South
103049,2022-05-02,2043,Laptop,1.0,20104,East
103050,2022-08-20,1415,Mobile,2.0,18894,North
103051,2022-08-06,2449,Monitor,4.0,15575,West
103052,2024-03-07,2866,Headphones,2.0,45434,West
103053,2022-11-13,1038,Keyboard,3.0,35555,West
103054,2023-01-22,1751,Keyboard,3.0,43298,South
103055,2024-06-04,1108,Headphones,3.0,25969,South
103056,2024-02-04,2078,Headphones,2.0,27768,North
103057,2023-04-08,1973,Keyboard,4.0,7427,East
103058,2022-10-28,2131,Monitor,2.0,9134,South
103059,2023-09-25,1061,Keyboard,5.0,14345,West
103061,2024-05-25,1017,Mobile,3.0,10468,West
103062,2023-08-12,1368,Laptop,4.0,27558,South
103063,2023-06-20,1980,Monitor,1.0,32261,North
103064,2022-01-07,1237,Monitor,2.0,835,South
103065,2023-09-28,1009,Laptop,3.0,46404,West
103066,2023-07-31,1121,Mouse,1.0,36182,East
103067,2023-05-10,2883,Mobile,1.0,26529,North
103068,2024-04-24,2016,Mobile,5.0,19100,North
103069,2023-08-16,1651,Laptop,1.0,12947,North
103070,2023-02-03,2678,Mobile,2.0,33356,North
103071,2023-04-25,2043,Laptop,3.0,7753,West
103072,2023-08-26,2510,Mobile,5.0,13377,North
103073,2023-06-25,2989,Mouse,2.0,34145,South
103074,2023-12-31,2278,Monitor,2.0,40520,North
103076,2022-06-10,1518,Mobile,4.0,40340,North
103077,2022-07-27,2939,Headphones,5.0,13694,West
103078,2022-07-25,1378,Monitor,1.0,21531,West
103079,2023-04-15,2635,Mobile,4.0,1775,West
103081,2023-01-22,2749,Mobile,3.0,43971,North
103082,2022-11-05,2189,Headphones,2.0,35837,East
103083,2023-03-11,1870,Mouse,5.0,33565,North
103084,2024-01-12,1914,Keyboard,5.0,20629,North
103085,2023-09-17,1540,Headphones,5.0,18856,North
103086,2022-10-19,2987,Laptop,3.0,19637,West
103087,2023-04-20,2025,Monitor,1.0,35804,West
103088,2023-05-22,2892,Headphones,3.0,37991,North
103089,2022-03-21,2796,Mouse,5.0,19537,South
103091,2023-03-16,1738,Mobile,1.0,14240,East
103092,2023-01-29,1013,Keyboard,4.0,12322,East
103093,2022-06-14,1292,Mobile,2.0,12798,South
103094,2022-09-20,1494,Mobile,1.0,40352,North
103095,2024-04-13,2443,Mobile,5.0,42415,South
103096,2022-01-22,2131,Monitor,1.0,10422,East
103097,2023-06-05,1007,Keyboard,2.0,28678,West
103098,2024-02-20,1868,Keyboard,4.0,13000,East
103099,2022-08-06,2889,Keyboard,4.0,27531,South
103101,2023-08-23,2826,Monitor,1.0,10412,North
103102,2022-05-17,1779,Monitor,3.0,41712,West
103103,2023-09-11,1657,Mobile,5.0,16586,West
103104,2024-02-19,1066,Laptop,5.0,44393,West
103106,2023-11-23,1322,Headphones,3.0,15078,East
103107,2022-06-13,1310,Laptop,4.0,47000,North
103108,2023-05-13,1318,Laptop,3.0,16141,South
103109,2023-04-07,2465,Monitor,1.0,46543,North
103110,2023-01-07,2125,Monitor,1.0,28198,West
103111,2022-08-08,2392,Headphones,5.0,36004,North
103112,2023-10-12,2333,Mobile,3.0,44643,South
103113,2022-05-25,1383,Laptop,5.0,46736,South
103114,2022-07-02,1859,Mouse,1.0,39389,East
103115,2023-08-18,2562,Keyboard,3.0,22754,South
